instance_id,message_family_id,variant,romanized_message,source_register,domain,intent,speaker_role,recipient_role,authority_relation,relative_age,familiarity,setting,changed_cue_from_A,comparison_ids,primary_register,secondary_register,acceptable_registers,answerability,gold_confidence,reason_codes,english_token_ratio,code_mix_level,spelling_noise_level,authoring_source,human_revision_status,split,dataset_version
F121-C,F121,C,Fan ta meramot korar shomoy deya jabe?,UNCLEAR,SERVICE_PUBLIC,REQUEST,CUSTOMER,REPAIR_CONTACT,LOWER,YOUNGER,LOW,INFORMAL,FAMILIARITY,F121-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F122-A,F122,A,Sorkari abedon ta kon counter e jama dite hobe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,SERVICE_USER,OFFICIAL_CONTACT,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,NONE,F122-B|F122-C,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.111,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F122-B,F122,B,Sorkari abedon ta kon counter e jama dite hobe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,SERVICE_USER,OFFICIAL_CONTACT,HIGHER,SIMILAR,MEDIUM,SEMI_FORMAL,AUTHORITY,F122-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|SETTING,0.111,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F122-C,F122,C,Sorkari abedon ta kon counter e jama dite hobe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,SERVICE_USER,OFFICIAL_CONTACT,EQUAL,SIMILAR,MEDIUM,FORMAL,SETTING,F122-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.111,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F123-A,F123,A,Ticket ta ekhane kata jabe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PASSENGER,TICKET_CONTACT,EQUAL,YOUNGER,HIGH,INFORMAL,NONE,F123-B|F123-C,TUMI,TUI,TUMI|TUI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.2,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F123-B,F123,B,Ticket ta ekhane kata jabe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PASSENGER,TICKET_CONTACT,EQUAL,OLDER,HIGH,INFORMAL,AGE,F123-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.2,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F123-C,F123,C,Ticket ta ekhane kata jabe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PASSENGER,TICKET_CONTACT,EQUAL,YOUNGER,LOW,INFORMAL,FAMILIARITY,F123-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.2,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F124-A,F124,A,Ei rastay gari neya jabe ki?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PASSENGER,DRIVER_CONTACT,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F124-B|F124-C,TUMI,,TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F124-B,F124,B,Ei rastay gari neya jabe ki?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PASSENGER,DRIVER_CONTACT,EQUAL,OLDER,HIGH,INFORMAL,AGE,F124-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F124-C,F124,C,Ei rastay gari neya jabe ki?,UNCLEAR,SERVICE_PUBLIC,QUESTION,PASSENGER,DRIVER_CONTACT,EQUAL,SIMILAR,HIGH,FORMAL,SETTING,F124-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F125-A,F125,A,Bidyut shomossa ta kothay janate hobe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,SERVICE_USER,UTILITY_CONTACT,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F125-B|F125-C,TUMI,,TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F125-B,F125,B,Bidyut shomossa ta kothay janate hobe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,SERVICE_USER,UTILITY_CONTACT,EQUAL,SIMILAR,LOW,INFORMAL,FAMILIARITY,F125-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F125-C,F125,C,Bidyut shomossa ta kothay janate hobe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,SERVICE_USER,UTILITY_CONTACT,EQUAL,SIMILAR,HIGH,FORMAL,SETTING,F125-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F126-A,F126,A,Internet line ta kobe thik hobe?,UNCLEAR,SERVICE_PUBLIC,FOLLOW_UP,SERVICE_USER,UTILITY_CONTACT,HIGHER,SIMILAR,MEDIUM,SEMI_FORMAL,NONE,F126-B|F126-C,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F126-B,F126,B,Internet line ta kobe thik hobe?,UNCLEAR,SERVICE_PUBLIC,FOLLOW_UP,SERVICE_USER,UTILITY_CONTACT,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,AUTHORITY,F126-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F126-C,F126,C,Internet line ta kobe thik hobe?,UNCLEAR,SERVICE_PUBLIC,FOLLOW_UP,SERVICE_USER,UTILITY_CONTACT,HIGHER,SIMILAR,HIGH,SEMI_FORMAL,FAMILIARITY,F126-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F127-A,F127,A,Hospital er tothyo desk ta kon dike?,UNCLEAR,SERVICE_PUBLIC,QUESTION,HOSPITAL_VISITOR,HEALTHCARE_CONTACT,EQUAL,OLDER,MEDIUM,SEMI_FORMAL,NONE,F127-B|F127-C,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F127-B,F127,B,Hospital er tothyo desk ta kon dike?,UNCLEAR,SERVICE_PUBLIC,QUESTION,HOSPITAL_VISITOR,HEALTHCARE_CONTACT,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,AGE,F127-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F127-C,F127,C,Hospital er tothyo desk ta kon dike?,UNCLEAR,SERVICE_PUBLIC,QUESTION,HOSPITAL_VISITOR,HEALTHCARE_CONTACT,EQUAL,OLDER,MEDIUM,INFORMAL,SETTING,F127-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F128-A,F128,A,Bazar ta koto khon porjonto khola thake?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,PUBLIC_CONTACT,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F128-B|F128-C,TUMI,,TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F128-B,F128,B,Bazar ta koto khon porjonto khola thake?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,PUBLIC_CONTACT,HIGHER,SIMILAR,HIGH,INFORMAL,AUTHORITY,F128-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F128-C,F128,C,Bazar ta koto khon porjonto khola thake?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,PUBLIC_CONTACT,EQUAL,OLDER,HIGH,INFORMAL,AGE,F128-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0,NONE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F129-A,F129,A,Pathagarer card banate ki lagbe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,LIBRARY_USER,LIBRARY_CONTACT,LOWER,YOUNGER,HIGH,INFORMAL,NONE,F129-B|F129-C,TUI,TUMI,TUI|TUMI,ANSWERABLE,HIGH,AUTHORITY|AGE|FAMILIARITY|SETTING,0.2,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F129-B,F129,B,Pathagarer card banate ki lagbe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,LIBRARY_USER,LIBRARY_CONTACT,EQUAL,YOUNGER,HIGH,INFORMAL,AUTHORITY,F129-A,TUMI,TUI,TUMI|TUI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.2,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F129-C,F129,C,Pathagarer card banate ki lagbe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,LIBRARY_USER,LIBRARY_CONTACT,LOWER,YOUNGER,LOW,INFORMAL,FAMILIARITY,F129-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|AGE|FAMILIARITY|SETTING,0.2,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F130-A,F130,A,Passport office e sari kothay shuru hoy?,UNCLEAR,SERVICE_PUBLIC,QUESTION,SERVICE_USER,OFFICIAL_CONTACT,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,NONE,F130-B|F130-C,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F130-B,F130,B,Passport office e sari kothay shuru hoy?,UNCLEAR,SERVICE_PUBLIC,QUESTION,SERVICE_USER,OFFICIAL_CONTACT,HIGHER,SIMILAR,MEDIUM,SEMI_FORMAL,AUTHORITY,F130-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F130-C,F130,C,Passport office e sari kothay shuru hoy?,UNCLEAR,SERVICE_PUBLIC,QUESTION,SERVICE_USER,OFFICIAL_CONTACT,EQUAL,SIMILAR,MEDIUM,FORMAL,SETTING,F130-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F131-A,F131,A,Mobile meramot kendro ta koto tay khole?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,REPAIR_CONTACT,EQUAL,YOUNGER,HIGH,INFORMAL,NONE,F131-B|F131-C,TUI,TUMI,TUI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F131-B,F131,B,Mobile meramot kendro ta koto tay khole?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,REPAIR_CONTACT,EQUAL,OLDER,HIGH,INFORMAL,AGE,F131-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F131-C,F131,C,Mobile meramot kendro ta koto tay khole?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,REPAIR_CONTACT,EQUAL,YOUNGER,LOW,INFORMAL,FAMILIARITY,F131-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F132-A,F132,A,Delivery ta kon gate e nite hobe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,DELIVERY_CONTACT,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F132-B|F132-C,TUMI,,TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F132-B,F132,B,Delivery ta kon gate e nite hobe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,DELIVERY_CONTACT,EQUAL,OLDER,HIGH,INFORMAL,AGE,F132-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F132-C,F132,C,Delivery ta kon gate e nite hobe?,UNCLEAR,SERVICE_PUBLIC,QUESTION,CUSTOMER,DELIVERY_CONTACT,EQUAL,SIMILAR,HIGH,FORMAL,SETTING,F132-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F133-A,F133,A,Group er notun niyom ta kothay deya ache?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F133-B|F133-C,TUMI,,TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.125,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F133-B,F133,B,Group er notun niyom ta kothay deya ache?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,LOW,INFORMAL,FAMILIARITY,F133-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.125,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F133-C,F133,C,Group er notun niyom ta kothay deya ache?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,HIGH,FORMAL,SETTING,F133-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.125,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F134-A,F134,A,Ei khoborer source ta share kora jabe?,UNCLEAR,ONLINE,REQUEST,ONLINE_MEMBER,ONLINE_CONTACT,HIGHER,SIMILAR,MEDIUM,SEMI_FORMAL,NONE,F134-B|F134-C,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F134-B,F134,B,Ei khoborer source ta share kora jabe?,UNCLEAR,ONLINE,REQUEST,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,AUTHORITY,F134-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F134-C,F134,C,Ei khoborer source ta share kora jabe?,UNCLEAR,ONLINE,REQUEST,ONLINE_MEMBER,ONLINE_CONTACT,HIGHER,SIMILAR,HIGH,SEMI_FORMAL,FAMILIARITY,F134-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F135-A,F135,A,File ta kothay jama dite hobe?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,OLDER,MEDIUM,SEMI_FORMAL,NONE,F135-B|F135-C,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F135-B,F135,B,File ta kothay jama dite hobe?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,AGE,F135-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F135-C,F135,C,File ta kothay jama dite hobe?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,OLDER,MEDIUM,INFORMAL,SETTING,F135-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F136-A,F136,A,Post ta approve hote koto shomoy lage?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F136-B|F136-C,TUMI,,TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F136-B,F136,B,Post ta approve hote koto shomoy lage?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,HIGHER,SIMILAR,HIGH,INFORMAL,AUTHORITY,F136-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F136-C,F136,C,Post ta approve hote koto shomoy lage?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,OLDER,HIGH,INFORMAL,AGE,F136-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F137-A,F137,A,Moderator er shathe jogajog kora jabe?,UNCLEAR,ONLINE,REQUEST,ONLINE_MEMBER,ONLINE_CONTACT,LOWER,YOUNGER,HIGH,INFORMAL,NONE,F137-B|F137-C,TUI,TUMI,TUI|TUMI,ANSWERABLE,HIGH,AUTHORITY|AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F137-B,F137,B,Moderator er shathe jogajog kora jabe?,UNCLEAR,ONLINE,REQUEST,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,YOUNGER,HIGH,INFORMAL,AUTHORITY,F137-A,TUMI,TUI,TUMI|TUI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F137-C,F137,C,Moderator er shathe jogajog kora jabe?,UNCLEAR,ONLINE,REQUEST,ONLINE_MEMBER,ONLINE_CONTACT,LOWER,YOUNGER,LOW,INFORMAL,FAMILIARITY,F137-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F138-A,F138,A,Account ta abar chalu korar upay ki?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,MEDIUM,SEMI_FORMAL,NONE,F138-B|F138-C,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F138-B,F138,B,Account ta abar chalu korar upay ki?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,HIGHER,SIMILAR,MEDIUM,SEMI_FORMAL,AUTHORITY,F138-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AUTHORITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F138-C,F138,C,Account ta abar chalu korar upay ki?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,MEDIUM,FORMAL,SETTING,F138-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.143,LIGHT,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F139-A,F139,A,Online onushthaner thikana ta pawa jabe?,UNCLEAR,ONLINE,REQUEST,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,YOUNGER,HIGH,INFORMAL,NONE,F139-B|F139-C,TUMI,TUI,TUMI|TUI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F139-B,F139,B,Online onushthaner thikana ta pawa jabe?,UNCLEAR,ONLINE,REQUEST,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,OLDER,HIGH,INFORMAL,AGE,F139-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F139-C,F139,C,Online onushthaner thikana ta pawa jabe?,UNCLEAR,ONLINE,REQUEST,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,YOUNGER,LOW,INFORMAL,FAMILIARITY,F139-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F140-A,F140,A,Comment tar ortho ektu clear kora jabe?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F140-B|F140-C,TUMI,,TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F140-B,F140,B,Comment tar ortho ektu clear kora jabe?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,OLDER,HIGH,INFORMAL,AGE,F140-A,TUMI,APNI,TUMI|APNI,ANSWERABLE,HIGH,AGE|FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F140-C,F140,C,Comment tar ortho ektu clear kora jabe?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,HIGH,FORMAL,SETTING,F140-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.286,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F141-A,F141,A,Goponiyotar setting ta kothay bodlano jabe?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,HIGH,INFORMAL,NONE,F141-B|F141-C,TUMI,,TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F141-B,F141,B,Goponiyotar setting ta kothay bodlano jabe?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,LOW,INFORMAL,FAMILIARITY,F141-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
F141-C,F141,C,Goponiyotar setting ta kothay bodlano jabe?,UNCLEAR,ONLINE,QUESTION,ONLINE_MEMBER,ONLINE_CONTACT,EQUAL,SIMILAR,HIGH,FORMAL,SETTING,F141-A,APNI,TUMI,APNI|TUMI,ANSWERABLE,HIGH,FAMILIARITY|SETTING,0.167,MODERATE,NONE,AI_CANDIDATE_REVISED,REVIEWED,TEST,SOCIALCUE-BN-GOLD-V1.0
